lon,lat,mask
116.525,13.675,1
116.725,13.675,1
116.925,13.675,1
117.125,13.675,1
117.325,13.675,1
117.525,13.675,1
117.725,13.675,1
117.925,13.675,1
118.125,13.675,1
118.325,13.675,1
118.525,13.675,1
118.725,13.675,1
118.925,13.675,1
119.125,13.675,1
119.325,13.675,1
119.525,13.675,1
119.725,13.675,1
119.925,13.675,1
120.125,13.675,1
120.325,13.675,1
120.525,13.675,1
120.725,13.675,1
120.925,13.675,1
121.125,13.675,0
121.325,13.675,0
121.525,13.675,1
121.725,13.675,1
121.925,13.675,1
122.125,13.675,1
122.325,13.675,0
122.525,13.675,1
122.725,13.675,1
122.925,13.675,0
123.125,13.675,1
123.325,13.675,0
123.525,13.675,0
123.725,13.675,1
123.925,13.675,1
124.125,13.675,1
124.325,13.675,0
124.525,13.675,1
124.725,13.675,1
124.925,13.675,1
125.125,13.675,1
125.325,13.675,1
125.525,13.675,1
125.725,13.675,1
125.925,13.675,1
126.125,13.675,1
126.325,13.675,1
126.525,13.675,1
126.725,13.675,1
126.925,13.675,1
127.125,13.675,1
127.325,13.675,1
127.525,13.675,1
127.725,13.675,1
127.925,13.675,1
128.125,13.675,1
128.325,13.675,1
128.525,13.675,1
128.725,13.675,1
128.925,13.675,1
129.125,13.675,1
129.325,13.675,1
129.525,13.675,1
129.725,13.675,1
129.925,13.675,1
130.125,13.675,1
130.325,13.675,1
130.525,13.675,1
130.725,13.675,1
130.925,13.675,1
109.525,13.875,1
109.725,13.875,1
109.925,13.875,1
110.125,13.875,1
110.325,13.875,1
110.525,13.875,1
110.725,13.875,1
110.925,13.875,1
111.125,13.875,1
111.325,13.875,1
111.525,13.875,1
111.725,13.875,1
111.925,13.875,1
112.125,13.875,1
112.325,13.875,1
112.525,13.875,1
112.725,13.875,1
112.925,13.875,1
113.125,13.875,1
113.325,13.875,1
113.525,13.875,1
113.725,13.875,1
113.925,13.875,1
114.125,13.875,1
114.325,13.875,1
114.525,13.875,1
114.725,13.875,1
114.925,13.875,1
115.125,13.875,1
115.325,13.875,1
115.525,13.875,1
115.725,13.875,1
115.925,13.875,1
116.125,13.875,1
116.325,13.875,1
116.525,13.875,1
116.725,13.875,1
116.925,13.875,1
117.125,13.875,1
117.325,13.875,1
117.525,13.875,1
117.725,13.875,1
117.925,13.875,1
118.125,13.875,1
118.325,13.875,1
118.525,13.875,1
118.725,13.875,1
118.925,13.875,1
119.125,13.875,1
119.325,13.875,1
119.525,13.875,1
119.725,13.875,1
119.925,13.875,1
120.125,13.875,1
120.325,13.875,1
120.525,13.875,1
120.725,13.875,1
120.925,13.875,1
121.125,13.875,0
121.325,13.875,0
121.525,13.875,0
121.725,13.875,1
121.925,13.875,0
122.125,13.875,1
122.325,13.875,0
122.525,13.875,1
122.725,13.875,0
122.925,13.875,0
123.125,13.875,1
123.325,13.875,1
123.525,13.875,1
123.725,13.875,1
123.925,13.875,1
124.125,13.875,1
124.325,13.875,0
124.525,13.875,1
124.725,13.875,1
124.925,13.875,1
125.125,13.875,1
125.325,13.875,1
125.525,13.875,1
125.725,13.875,1
125.925,13.875,1
126.125,13.875,1
126.325,13.875,1
126.525,13.875,1
126.725,13.875,1
126.925,13.875,1
127.125,13.875,1
127.325,13.875,1
127.525,13.875,1
127.725,13.875,1
127.925,13.875,1
128.125,13.875,1
128.325,13.875,1
128.525,13.875,1
128.725,13.875,1
128.925,13.875,1
129.125,13.875,1
129.325,13.875,1
129.525,13.875,1
129.725,13.875,1
129.925,13.875,1
130.125,13.875,1
130.325,13.875,1
130.525,13.875,1
130.725,13.875,1
130.925,13.875,1
109.525,14.075,1
109.725,14.075,1
109.925,14.075,1
110.125,14.075,1
110.325,14.075,1
110.525,14.075,1
110.725,14.075,1
110.925,14.075,1
111.125,14.075,1
111.325,14.075,1
111.525,14.075,1
111.725,14.075,1
111.925,14.075,1
112.125,14.075,1
112.325,14.075,1
112.525,14.075,1
112.725,14.075,1
112.925,14.075,1
113.125,14.075,1
113.325,14.075,1
113.525,14.075,1
113.725,14.075,1
113.925,14.075,1
114.125,14.075,1
114.325,14.075,1
114.525,14.075,1
114.725,14.075,1
114.925,14.075,1
115.125,14.075,1
115.325,14.075,1
115.525,14.075,1
115.725,14.075,1
115.925,14.075,1
116.125,14.075,1
116.325,14.075,1
116.525,14.075,1
116.725,14.075,1
116.925,14.075,1
117.125,14.075,1
117.325,14.075,1
117.525,14.075,1
117.725,14.075,1
117.925,14.075,1
118.125,14.075,1
118.325,14.075,1
118.525,14.075,1
118.725,14.075,1
118.925,14.075,1
119.125,14.075,1
119.325,14.075,1
119.525,14.075,1
119.725,14.075,1
119.925,14.075,1
120.125,14.075,1
120.325,14.075,1
120.525,14.075,1
120.725,14.075,0
120.925,14.075,0
121.125,14.075,0
121.325,14.075,0
121.525,14.075,0
121.725,14.075,0
121.925,14.075,1
122.125,14.075,1
122.325,14.075,1
122.525,14.075,0
122.725,14.075,0
122.925,14.075,0
123.125,14.075,1
123.325,14.075,1
123.525,14.075,1
123.725,14.075,1
123.925,14.075,1
124.125,14.075,1
124.325,14.075,1
124.525,14.075,1
124.725,14.075,1
124.925,14.075,1
125.125,14.075,1
125.325,14.075,1
125.525,14.075,1
125.725,14.075,1
125.925,14.075,1
126.125,14.075,1
126.325,14.075,1
126.525,14.075,1
126.725,14.075,1
126.925,14.075,1
127.125,14.075,1
127.325,14.075,1
127.525,14.075,1
127.725,14.075,1
127.925,14.075,1
128.125,14.075,1
128.325,14.075,1
128.525,14.075,1
128.725,14.075,1
128.925,14.075,1
129.125,14.075,1
129.325,14.075,1
129.525,14.075,1
129.725,14.075,1
129.925,14.075,1
130.125,14.075,1
130.325,14.075,1
130.525,14.075,1
130.725,14.075,1
130.925,14.075,1
109.525,14.275,1
109.725,14.275,1
109.925,14.275,1
110.125,14.275,1
110.325,14.275,1
110.525,14.275,1
110.725,14.275,1
110.925,14.275,1
111.125,14.275,1
111.325,14.275,1
111.525,14.275,1
111.725,14.275,1
111.925,14.275,1
112.125,14.275,1
112.325,14.275,1
112.525,14.275,1
112.725,14.275,1
112.925,14.275,1
113.125,14.275,1
113.325,14.275,1
113.525,14.275,1
113.725,14.275,1
113.925,14.275,1
114.125,14.275,1
114.325,14.275,1
114.525,14.275,1
114.725,14.275,1
114.925,14.275,1
115.125,14.275,1
115.325,14.275,1
115.525,14.275,1
115.725,14.275,1
115.925,14.275,1
116.125,14.275,1
116.325,14.275,1
116.525,14.275,1
116.725,14.275,1
116.925,14.275,1
117.125,14.275,1
117.325,14.275,1
117.525,14.275,1
117.725,14.275,1
117.925,14.275,1
118.125,14.275,1
118.325,14.275,1
118.525,14.275,1
118.725,14.275,1
118.925,14.275,1
119.125,14.275,1
119.325,14.275,1
119.525,14.275,1
119.725,14.275,1
119.925,14.275,1
120.125,14.275,1
120.325,14.275,1
120.525,14.275,1
120.725,14.275,1
120.925,14.275,0
121.125,14.275,0
121.325,14.275,0
121.525,14.275,0
121.725,14.275,1
121.925,14.275,1
122.125,14.275,1
122.325,14.275,1
122.525,14.275,0
122.725,14.275,1
122.925,14.275,1
123.125,14.275,1
123.325,14.275,1
123.525,14.275,1
123.725,14.275,1
123.925,14.275,1
124.125,14.275,1
124.325,14.275,1
124.525,14.275,1
124.725,14.275,1
124.925,14.275,1
125.125,14.275,1
125.325,14.275,1
125.525,14.275,1
125.725,14.275,1
125.925,14.275,1
126.125,14.275,1
126.325,14.275,1
126.525,14.275,1
126.725,14.275,1
126.925,14.275,1
127.125,14.275,1
127.325,14.275,1
127.525,14.275,1
127.725,14.275,1
127.925,14.275,1
128.125,14.275,1
128.325,14.275,1
128.525,14.275,1
128.725,14.275,1
128.925,14.275,1
129.125,14.275,1
129.325,14.275,1
129.525,14.275,1
129.725,14.275,1
129.925,14.275,1
130.125,14.275,1
130.325,14.275,1
130.525,14.275,1
130.725,14.275,1
130.925,14.275,1
109.525,14.475,1
109.725,14.475,1
109.925,14.475,1
110.125,14.475,1
110.325,14.475,1
110.525,14.475,1
110.725,14.475,1
110.925,14.475,1
111.125,14.475,1
111.325,14.475,1
111.525,14.475,1
111.725,14.475,1
111.925,14.475,1
112.125,14.475,1
112.325,14.475,1
112.525,14.475,1
112.725,14.475,1
112.925,14.475,1
113.125,14.475,1
113.325,14.475,1
113.525,14.475,1
113.725,14.475,1
113.925,14.475,1
114.125,14.475,1
114.325,14.475,1
114.525,14.475,1
114.725,14.475,1
114.925,14.475,1
115.125,14.475,1
115.325,14.475,1
115.525,14.475,1
115.725,14.475,1
115.925,14.475,1
116.125,14.475,1
116.325,14.475,1
116.525,14.475,1
116.725,14.475,1
116.925,14.475,1
117.125,14.475,1
117.325,14.475,1
117.525,14.475,1
117.725,14.475,1
117.925,14.475,1
118.125,14.475,1
118.325,14.475,1
118.525,14.475,1
118.725,14.475,1
118.925,14.475,1
119.125,14.475,1
119.325,14.475,1
119.525,14.475,1
119.725,14.475,1
119.925,14.475,1
120.125,14.475,1
120.325,14.475,1
120.525,14.475,0
120.725,14.475,1
120.925,14.475,1
121.125,14.475,0
121.325,14.475,0
121.525,14.475,0
121.725,14.475,1
121.925,14.475,1
122.125,14.475,1
122.325,14.475,1
122.525,14.475,1
122.725,14.475,1
122.925,14.475,1
123.125,14.475,1
123.325,14.475,1
123.525,14.475,1
123.725,14.475,1
123.925,14.475,1
124.125,14.475,1
124.325,14.475,1
124.525,14.475,1
124.725,14.475,1
124.925,14.475,1
125.125,14.475,1
125.325,14.475,1
125.525,14.475,1
125.725,14.475,1
125.925,14.475,1
126.125,14.475,1
126.325,14.475,1
126.525,14.475,1
126.725,14.475,1
126.925,14.475,1
127.125,14.475,1
127.325,14.475,1
127.525,14.475,1
127.725,14.475,1
127.925,14.475,1
128.125,14.475,1
128.325,14.475,1
128.525,14.475,1
128.725,14.475,1
128.925,14.475,1
129.125,14.475,1
129.325,14.475,1
129.525,14.475,1
129.725,14.475,1
