lon,lat,mask
120.875,21.325,1
120.975,21.325,1
121.075,21.325,1
121.175,21.325,1
121.275,21.325,1
121.375,21.325,1
121.475,21.325,1
121.575,21.325,1
121.675,21.325,1
121.775,21.325,1
121.875,21.325,1
121.975,21.325,1
122.075,21.325,1
122.175,21.325,1
122.275,21.325,1
122.375,21.325,1
122.475,21.325,1
122.575,21.325,1
122.675,21.325,1
122.775,21.325,1
122.875,21.325,1
122.975,21.325,1
123.075,21.325,1
123.175,21.325,1
123.275,21.325,1
123.375,21.325,1
123.475,21.325,1
123.575,21.325,1
123.675,21.325,1
123.775,21.325,1
123.875,21.325,1
123.975,21.325,1
124.075,21.325,1
124.175,21.325,1
124.275,21.325,1
124.375,21.325,1
124.475,21.325,1
124.575,21.325,1
124.675,21.325,1
124.775,21.325,1
124.875,21.325,1
124.975,21.325,1
125.075,21.325,1
125.175,21.325,1
125.275,21.325,1
125.375,21.325,1
125.475,21.325,1
125.575,21.325,1
125.675,21.325,1
125.775,21.325,1
125.875,21.325,1
125.975,21.325,1
126.075,21.325,1
126.175,21.325,1
126.275,21.325,1
126.375,21.325,1
126.475,21.325,1
126.575,21.325,1
126.675,21.325,1
126.775,21.325,1
126.875,21.325,1
126.975,21.325,1
127.075,21.325,1
127.175,21.325,1
127.275,21.325,1
127.375,21.325,1
127.475,21.325,1
127.575,21.325,1
127.675,21.325,1
127.775,21.325,1
127.875,21.325,1
127.975,21.325,1
128.075,21.325,1
128.175,21.325,1
128.275,21.325,1
128.375,21.325,1
128.475,21.325,1
128.575,21.325,1
128.675,21.325,1
128.775,21.325,1
128.875,21.325,1
128.975,21.325,1
129.075,21.325,1
129.175,21.325,1
129.275,21.325,1
129.375,21.325,1
129.475,21.325,1
129.575,21.325,1
129.675,21.325,1
129.775,21.325,1
117.275,21.425,1
117.375,21.425,1
117.475,21.425,1
117.575,21.425,1
117.675,21.425,1
117.775,21.425,1
117.875,21.425,1
117.975,21.425,1
118.075,21.425,1
118.175,21.425,1
118.275,21.425,1
118.375,21.425,1
118.475,21.425,1
118.575,21.425,1
118.675,21.425,1
118.775,21.425,1
118.875,21.425,1
118.975,21.425,1
119.075,21.425,1
119.175,21.425,1
119.275,21.425,1
119.375,21.425,1
119.475,21.425,1
119.575,21.425,1
119.675,21.425,1
119.775,21.425,1
119.875,21.425,1
119.975,21.425,1
120.075,21.425,1
120.175,21.425,1
120.275,21.425,1
120.375,21.425,1
120.475,21.425,1
120.575,21.425,1
120.675,21.425,1
120.775,21.425,1
120.875,21.425,1
120.975,21.425,1
121.075,21.425,1
121.175,21.425,1
121.275,21.425,1
121.375,21.425,1
121.475,21.425,1
121.575,21.425,1
121.675,21.425,1
121.775,21.425,1
121.875,21.425,1
121.975,21.425,1
122.075,21.425,1
122.175,21.425,1
122.275,21.425,1
122.375,21.425,1
122.475,21.425,1
122.575,21.425,1
122.675,21.425,1
122.775,21.425,1
122.875,21.425,1
122.975,21.425,1
123.075,21.425,1
123.175,21.425,1
123.275,21.425,1
123.375,21.425,1
123.475,21.425,1
123.575,21.425,1
123.675,21.425,1
123.775,21.425,1
123.875,21.425,1
123.975,21.425,1
124.075,21.425,1
124.175,21.425,1
124.275,21.425,1
124.375,21.425,1
124.475,21.425,1
124.575,21.425,1
124.675,21.425,1
124.775,21.425,1
124.875,21.425,1
124.975,21.425,1
125.075,21.425,1
125.175,21.425,1
125.275,21.425,1
125.375,21.425,1
125.475,21.425,1
125.575,21.425,1
125.675,21.425,1
125.775,21.425,1
125.875,21.425,1
125.975,21.425,1
126.075,21.425,1
126.175,21.425,1
126.275,21.425,1
126.375,21.425,1
126.475,21.425,1
126.575,21.425,1
126.675,21.425,1
126.775,21.425,1
126.875,21.425,1
126.975,21.425,1
127.075,21.425,1
127.175,21.425,1
127.275,21.425,1
127.375,21.425,1
127.475,21.425,1
127.575,21.425,1
127.675,21.425,1
127.775,21.425,1
127.875,21.425,1
127.975,21.425,1
128.075,21.425,1
128.175,21.425,1
128.275,21.425,1
128.375,21.425,1
128.475,21.425,1
128.575,21.425,1
128.675,21.425,1
128.775,21.425,1
128.875,21.425,1
128.975,21.425,1
129.075,21.425,1
129.175,21.425,1
129.275,21.425,1
129.375,21.425,1
129.475,21.425,1
129.575,21.425,1
129.675,21.425,1
129.775,21.425,1
117.275,21.525,1
117.375,21.525,1
117.475,21.525,1
117.575,21.525,1
117.675,21.525,1
117.775,21.525,1
117.875,21.525,1
117.975,21.525,1
118.075,21.525,1
118.175,21.525,1
118.275,21.525,1
118.375,21.525,1
118.475,21.525,1
118.575,21.525,1
118.675,21.525,1
118.775,21.525,1
118.875,21.525,1
118.975,21.525,1
119.075,21.525,1
119.175,21.525,1
119.275,21.525,1
119.375,21.525,1
119.475,21.525,1
119.575,21.525,1
119.675,21.525,1
119.775,21.525,1
119.875,21.525,1
119.975,21.525,1
120.075,21.525,1
120.175,21.525,1
120.275,21.525,1
120.375,21.525,1
120.475,21.525,1
120.575,21.525,1
120.675,21.525,1
120.775,21.525,1
120.875,21.525,1
120.975,21.525,1
121.075,21.525,1
121.175,21.525,1
121.275,21.525,1
121.375,21.525,1
121.475,21.525,1
121.575,21.525,1
121.675,21.525,1
121.775,21.525,1
121.875,21.525,1
121.975,21.525,1
122.075,21.525,1
122.175,21.525,1
122.275,21.525,1
122.375,21.525,1
122.475,21.525,1
122.575,21.525,1
122.675,21.525,1
122.775,21.525,1
122.875,21.525,1
122.975,21.525,1
123.075,21.525,1
123.175,21.525,1
123.275,21.525,1
123.375,21.525,1
123.475,21.525,1
123.575,21.525,1
123.675,21.525,1
123.775,21.525,1
123.875,21.525,1
123.975,21.525,1
124.075,21.525,1
124.175,21.525,1
124.275,21.525,1
124.375,21.525,1
124.475,21.525,1
124.575,21.525,1
124.675,21.525,1
124.775,21.525,1
124.875,21.525,1
124.975,21.525,1
125.075,21.525,1
125.175,21.525,1
125.275,21.525,1
125.375,21.525,1
125.475,21.525,1
125.575,21.525,1
125.675,21.525,1
125.775,21.525,1
125.875,21.525,1
125.975,21.525,1
126.075,21.525,1
126.175,21.525,1
126.275,21.525,1
126.375,21.525,1
126.475,21.525,1
126.575,21.525,1
126.675,21.525,1
126.775,21.525,1
126.875,21.525,1
126.975,21.525,1
127.075,21.525,1
127.175,21.525,1
127.275,21.525,1
127.375,21.525,1
127.475,21.525,1
127.575,21.525,1
127.675,21.525,1
127.775,21.525,1
127.875,21.525,1
127.975,21.525,1
128.075,21.525,1
128.175,21.525,1
128.275,21.525,1
128.375,21.525,1
128.475,21.525,1
128.575,21.525,1
128.675,21.525,1
128.775,21.525,1
128.875,21.525,1
128.975,21.525,1
129.075,21.525,1
129.175,21.525,1
129.275,21.525,1
129.375,21.525,1
129.475,21.525,1
129.575,21.525,1
129.675,21.525,1
129.775,21.525,1
117.275,21.625,1
117.375,21.625,1
117.475,21.625,1
117.575,21.625,1
117.675,21.625,1
117.775,21.625,1
117.875,21.625,1
117.975,21.625,1
118.075,21.625,1
118.175,21.625,1
118.275,21.625,1
118.375,21.625,1
118.475,21.625,1
118.575,21.625,1
118.675,21.625,1
118.775,21.625,1
118.875,21.625,1
118.975,21.625,1
119.075,21.625,1
119.175,21.625,1
119.275,21.625,1
119.375,21.625,1
119.475,21.625,1
119.575,21.625,1
119.675,21.625,1
119.775,21.625,1
119.875,21.625,1
119.975,21.625,1
120.075,21.625,1
120.175,21.625,1
120.275,21.625,1
120.375,21.625,1
120.475,21.625,1
120.575,21.625,1
120.675,21.625,1
120.775,21.625,1
120.875,21.625,1
120.975,21.625,1
121.075,21.625,1
121.175,21.625,1
121.275,21.625,1
121.375,21.625,1
121.475,21.625,1
121.575,21.625,1
121.675,21.625,1
121.775,21.625,1
121.875,21.625,1
121.975,21.625,1
122.075,21.625,1
122.175,21.625,1
122.275,21.625,1
122.375,21.625,1
122.475,21.625,1
122.575,21.625,1
122.675,21.625,1
122.775,21.625,1
122.875,21.625,1
122.975,21.625,1
123.075,21.625,1
123.175,21.625,1
123.275,21.625,1
123.375,21.625,1
123.475,21.625,1
123.575,21.625,1
123.675,21.625,1
123.775,21.625,1
123.875,21.625,1
123.975,21.625,1
124.075,21.625,1
124.175,21.625,1
124.275,21.625,1
124.375,21.625,1
124.475,21.625,1
124.575,21.625,1
124.675,21.625,1
124.775,21.625,1
124.875,21.625,1
124.975,21.625,1
125.075,21.625,1
125.175,21.625,1
125.275,21.625,1
125.375,21.625,1
125.475,21.625,1
125.575,21.625,1
125.675,21.625,1
125.775,21.625,1
125.875,21.625,1
125.975,21.625,1
126.075,21.625,1
126.175,21.625,1
126.275,21.625,1
126.375,21.625,1
126.475,21.625,1
126.575,21.625,1
126.675,21.625,1
126.775,21.625,1
126.875,21.625,1
126.975,21.625,1
127.075,21.625,1
127.175,21.625,1
127.275,21.625,1
127.375,21.625,1
127.475,21.625,1
127.575,21.625,1
127.675,21.625,1
127.775,21.625,1
127.875,21.625,1
127.975,21.625,1
128.075,21.625,1
128.175,21.625,1
128.275,21.625,1
128.375,21.625,1
128.475,21.625,1
128.575,21.625,1
128.675,21.625,1
128.775,21.625,1
128.875,21.625,1
128.975,21.625,1
129.075,21.625,1
129.175,21.625,1
129.275,21.625,1
129.375,21.625,1
129.475,21.625,1
129.575,21.625,1
129.675,21.625,1
129.775,21.625,1
117.275,21.725,1
117.375,21.725,1
117.475,21.725,1
117.575,21.725,1
117.675,21.725,1
117.775,21.725,1
117.875,21.725,1
117.975,21.725,1
118.075,21.725,1
118.175,21.725,1
118.275,21.725,1
118.375,21.725,1
118.475,21.725,1
118.575,21.725,1
118.675,21.725,1
118.775,21.725,1
118.875,21.725,1
118.975,21.725,1
119.075,21.725,1
119.175,21.725,1
119.275,21.725,1
119.375,21.725,1
119.475,21.725,1
119.575,21.725,1
119.675,21.725,1
119.775,21.725,1
119.875,21.725,1
119.975,21.725,1
120.075,21.725,1
120.175,21.725,1
120.275,21.725,1
120.375,21.725,1
120.475,21.725,1
120.575,21.725,1
120.675,21.725,1
120.775,21.725,1
120.875,21.725,1
120.975,21.725,1
121.075,21.725,1
121.175,21.725,1
121.275,21.725,1
121.375,21.725,1
121.475,21.725,1
121.575,21.725,1
121.675,21.725,1
121.775,21.725,1
121.875,21.725,1
121.975,21.725,1
122.075,21.725,1
122.175,21.725,1
122.275,21.725,1
122.375,21.725,1
122.475,21.725,1
122.575,21.725,1
122.675,21.725,1
122.775,21.725,1
122.875,21.725,1
122.975,21.725,1
123.075,21.725,1
123.175,21.725,1
123.275,21.725,1
123.375,21.725,1
123.475,21.725,1
123.575,21.725,1
123.675,21.725,1
123.775,21.725,1
123.875,21.725,1
123.975,21.725,1
124.075,21.725,1
124.175,21.725,1
124.275,21.725,1
124.375,21.725,1
124.475,21.725,1
124.575,21.725,1
124.675,21.725,1
124.775,21.725,1
124.875,21.725,1
124.975,21.725,1
125.075,21.725,1
125.175,21.725,1
125.275,21.725,1
125.375,21.725,1
125.475,21.725,1
125.575,21.725,1
125.675,21.725,1
125.775,21.725,1
125.875,21.725,1
125.975,21.725,1
126.075,21.725,1
126.175,21.725,1
126.275,21.725,1
126.375,21.725,1
126.475,21.725,1
126.575,21.725,1
126.675,21.725,1
126.775,21.725,1
126.875,21.725,1
126.975,21.725,1
127.075,21.725,1
127.175,21.725,1
127.275,21.725,1
127.375,21.725,1
127.475,21.725,1
127.575,21.725,1
127.675,21.725,1
127.775,21.725,1
127.875,21.725,1
127.975,21.725,1
128.075,21.725,1
128.175,21.725,1
128.275,21.725,1
128.375,21.725,1
128.475,21.725,1
128.575,21.725,1
128.675,21.725,1
128.775,21.725,1
128.875,21.725,1
128.975,21.725,1
129.075,21.725,1
129.175,21.725,1
129.275,21.725,1
129.375,21.725,1
129.475,21.725,1
129.575,21.725,1
129.675,21.725,1
129.775,21.725,1
117.275,21.825,1
117.375,21.825,1
117.475,21.825,1
117.575,21.825,1
117.675,21.825,1
117.775,21.825,1
117.875,21.825,1
117.975,21.825,1
118.075,21.825,1
118.175,21.825,1
118.275,21.825,1
118.375,21.825,1
118.475,21.825,1
118.575,21.825,1
118.675,21.825,1
118.775,21.825,1
118.875,21.825,1
118.975,21.825,1
119.075,21.825,1
119.175,21.825,1
119.275,21.825,1
119.375,21.825,1
119.475,21.825,1
119.575,21.825,1
119.675,21.825,1
119.775,21.825,1
119.875,21.825,1
119.975,21.825,1
120.075,21.825,1
120.175,21.825,1
120.275,21.825,1
120.375,21.825,1
120.475,21.825,1
120.575,21.825,1
120.675,21.825,1
120.775,21.825,1
120.875,21.825,1
120.975,21.825,1
121.075,21.825,1
121.175,21.825,1
121.275,21.825,1
121.375,21.825,1
121.475,21.825,1
121.575,21.825,1
121.675,21.825,1
121.775,21.825,1
121.875,21.825,1
121.975,21.825,1
122.075,21.825,1
122.175,21.825,1
122.275,21.825,1
122.375,21.825,1
122.475,21.825,1
122.575,21.825,1
122.675,21.825,1
122.775,21.825,1
122.875,21.825,1
122.975,21.825,1
123.075,21.825,1
123.175,21.825,1
123.275,21.825,1
123.375,21.825,1
123.475,21.825,1
123.575,21.825,1
123.675,21.825,1
123.775,21.825,1
123.875,21.825,1
123.975,21.825,1
124.075,21.825,1
124.175,21.825,1
124.275,21.825,1
124.375,21.825,1
124.475,21.825,1
124.575,21.825,1
124.675,21.825,1
124.775,21.825,1
124.875,21.825,1
124.975,21.825,1
125.075,21.825,1
125.175,21.825,1
125.275,21.825,1
125.375,21.825,1
125.475,21.825,1
125.575,21.825,1
125.675,21.825,1
125.775,21.825,1
125.875,21.825,1
125.975,21.825,1
126.075,21.825,1
126.175,21.825,1
126.275,21.825,1
126.375,21.825,1
126.475,21.825,1
126.575,21.825,1
126.675,21.825,1
126.775,21.825,1
126.875,21.825,1
126.975,21.825,1
127.075,21.825,1
127.175,21.825,1
127.275,21.825,1
127.375,21.825,1
127.475,21.825,1
127.575,21.825,1
127.675,21.825,1
127.775,21.825,1
127.875,21.825,1
127.975,21.825,1
128.075,21.825,1
128.175,21.825,1
128.275,21.825,1
128.375,21.825,1
128.475,21.825,1
128.575,21.825,1
128.675,21.825,1
128.775,21.825,1
128.875,21.825,1
128.975,21.825,1
129.075,21.825,1
129.175,21.825,1
129.275,21.825,1
129.375,21.825,1
129.475,21.825,1
129.575,21.825,1
129.675,21.825,1
129.775,21.825,1
117.275,21.925,1
117.375,21.925,1
117.475,21.925,1
117.575,21.925,1
117.675,21.925,1
117.775,21.925,1
117.875,21.925,1
117.975,21.925,1
118.075,21.925,1
118.175,21.925,1
118.275,21.925,1
118.375,21.925,1
118.475,21.925,1
118.575,21.925,1
118.675,21.925,1
118.775,21.925,1
118.875,21.925,1
118.975,21.925,1
119.075,21.925,1
119.175,21.925,1
119.275,21.925,1
119.375,21.925,1
119.475,21.925,1
119.575,21.925,1
119.675,21.925,1
119.775,21.925,1
119.875,21.925,1
119.975,21.925,1
120.075,21.925,1
120.175,21.925,1
120.275,21.925,1
120.375,21.925,1
120.475,21.925,1
120.575,21.925,1
120.675,21.925,1
120.775,21.925,1
120.875,21.925,1
120.975,21.925,1
121.075,21.925,1
121.175,21.925,1
121.275,21.925,1
121.375,21.925,1
121.475,21.925,1
121.575,21.925,1
121.675,21.925,1
121.775,21.925,1
121.875,21.925,1
121.975,21.925,1
122.075,21.925,1
122.175,21.925,1
122.275,21.925,1
122.375,21.925,1
122.475,21.925,1
122.575,21.925,1
122.675,21.925,1
122.775,21.925,1
122.875,21.925,1
122.975,21.925,1
123.075,21.925,1
123.175,21.925,1
123.275,21.925,1
123.375,21.925,1
123.475,21.925,1
123.575,21.925,1
123.675,21.925,1
123.775,21.925,1
123.875,21.925,1
123.975,21.925,1
124.075,21.925,1
124.175,21.925,1
124.275,21.925,1
124.375,21.925,1
124.475,21.925,1
124.575,21.925,1
124.675,21.925,1
124.775,21.925,1
124.875,21.925,1
124.975,21.925,1
125.075,21.925,1
125.175,21.925,1
125.275,21.925,1
125.375,21.925,1
125.475,21.925,1
125.575,21.925,1
125.675,21.925,1
125.775,21.925,1
125.875,21.925,1
125.975,21.925,1
126.075,21.925,1
126.175,21.925,1
126.275,21.925,1
126.375,21.925,1
126.475,21.925,1
126.575,21.925,1
126.675,21.925,1
126.775,21.925,1
126.875,21.925,1
126.975,21.925,1
127.075,21.925,1
127.175,21.925,1
127.275,21.925,1
127.375,21.925,1
127.475,21.925,1
127.575,21.925,1
127.675,21.925,1
127.775,21.925,1
127.875,21.925,1
127.975,21.925,1
128.075,21.925,1
128.175,21.925,1
128.275,21.925,1
128.375,21.925,1
128.475,21.925,1
128.575,21.925,1
128.675,21.925,1
128.775,21.925,1
128.875,21.925,1
128.975,21.925,1
129.075,21.925,1
129.175,21.925,1
129.275,21.925,1
129.375,21.925,1
129.475,21.925,1
129.575,21.925,1
129.675,21.925,1
129.775,21.925,1
117.275,22.025,1
117.375,22.025,1
117.475,22.025,1
117.575,22.025,1
117.675,22.025,1
117.775,22.025,1
117.875,22.025,1
117.975,22.025,1
118.075,22.025,1
118.175,22.025,1
118.275,22.025,1
118.375,22.025,1
118.475,22.025,1
118.575,22.025,1
118.675,22.025,1
118.775,22.025,1
118.875,22.025,1
118.975,22.025,1
119.075,22.025,1
119.175,22.025,1
119.275,22.025,1
119.375,22.025,1
119.475,22.025,1
119.575,22.025,1
119.675,22.025,1
119.775,22.025,1
119.875,22.025,1
119.975,22.025,1
120.075,22.025,1
120.175,22.025,1
120.275,22.025,1
120.375,22.025,1
120.475,22.025,1
120.575,22.025,1
120.675,22.025,1
120.775,22.025,0
120.875,22.025,1
120.975,22.025,1
121.075,22.025,1
121.175,22.025,1
121.275,22.025,1
121.375,22.025,1
121.475,22.025,1
121.575,22.025,1
121.675,22.025,1
121.775,22.025,1
121.875,22.025,1
121.975,22.025,1
122.075,22.025,1
122.175,22.025,1
122.275,22.025,1
122.375,22.025,1
122.475,22.025,1
122.575,22.025,1
122.675,22.025,1
122.775,22.025,1
122.875,22.025,1
122.975,22.025,1
123.075,22.025,1
123.175,22.025,1
123.275,22.025,1
123.375,22.025,1
123.475,22.025,1
123.575,22.025,1
123.675,22.025,1
123.775,22.025,1
123.875,22.025,1
123.975,22.025,1
124.075,22.025,1
124.175,22.025,1
124.275,22.025,1
124.375,22.025,1
124.475,22.025,1
124.575,22.025,1
124.675,22.025,1
124.775,22.025,1
124.875,22.025,1
124.975,22.025,1
125.075,22.025,1
125.175,22.025,1
125.275,22.025,1
125.375,22.025,1
125.475,22.025,1
125.575,22.025,1
125.675,22.025,1
125.775,22.025,1
125.875,22.025,1
125.975,22.025,1
126.075,22.025,1
126.175,22.025,1
126.275,22.025,1
126.375,22.025,1
126.475,22.025,1
126.575,22.025,1
126.675,22.025,1
126.775,22.025,1
126.875,22.025,1
126.975,22.025,1
127.075,22.025,1
127.175,22.025,1
127.275,22.025,1
127.375,22.025,1
127.475,22.025,1
127.575,22.025,1
127.675,22.025,1
127.775,22.025,1
127.875,22.025,1
127.975,22.025,1
128.075,22.025,1
128.175,22.025,1
128.275,22.025,1
128.375,22.025,1
128.475,22.025,1
128.575,22.025,1
128.675,22.025,1
128.775,22.025,1
128.875,22.025,1
128.975,22.025,1
129.075,22.025,1
129.175,22.025,1
129.275,22.025,1
129.375,22.025,1
129.475,22.025,1
129.575,22.025,1
129.675,22.025,1
129.775,22.025,1
117.275,22.125,1
117.375,22.125,1
117.475,22.125,1
117.575,22.125,1
117.675,22.125,1
117.775,22.125,1
117.875,22.125,1
117.975,22.125,1
118.075,22.125,1
118.175,22.125,1
118.275,22.125,1
118.375,22.125,1
118.475,22.125,1
118.575,22.125,1
118.675,22.125,1
118.775,22.125,1
118.875,22.125,1
118.975,22.125,1
119.075,22.125,1
119.175,22.125,1
119.275,22.125,1
119.375,22.125,1
119.475,22.125,1
119.575,22.125,1
119.675,22.125,1
119.775,22.125,1
119.875,22.125,1
119.975,22.125,1
120.075,22.125,1
120.175,22.125,1
120.275,22.125,1
120.375,22.125,1
120.475,22.125,1
120.575,22.125,1
120.675,22.125,1
120.775,22.125,0
120.875,22.125,1
120.975,22.125,1
121.075,22.125,1
121.175,22.125,1
121.275,22.125,1
121.375,22.125,1
121.475,22.125,1
121.575,22.125,1
121.675,22.125,1
121.775,22.125,1
121.875,22.125,1
121.975,22.125,1
122.075,22.125,1
122.175,22.125,1
122.275,22.125,1
122.375,22.125,1
122.475,22.125,1
122.575,22.125,1
122.675,22.125,1
122.775,22.125,1
122.875,22.125,1
122.975,22.125,1
123.075,22.125,1
123.175,22.125,1
123.275,22.125,1
123.375,22.125,1
123.475,22.125,1
123.575,22.125,1
123.675,22.125,1
123.775,22.125,1
123.875,22.125,1
123.975,22.125,1
124.075,22.125,1
124.175,22.125,1
124.275,22.125,1
124.375,22.125,1
124.475,22.125,1
124.575,22.125,1
124.675,22.125,1
124.775,22.125,1
124.875,22.125,1
124.975,22.125,1
125.075,22.125,1
125.175,22.125,1
125.275,22.125,1
125.375,22.125,1
125.475,22.125,1
125.575,22.125,1
125.675,22.125,1
125.775,22.125,1
125.875,22.125,1
125.975,22.125,1
126.075,22.125,1
126.175,22.125,1
126.275,22.125,1
126.375,22.125,1
126.475,22.125,1
126.575,22.125,1
126.675,22.125,1
126.775,22.125,1
126.875,22.125,1
126.975,22.125,1
127.075,22.125,1
127.175,22.125,1
127.275,22.125,1
127.375,22.125,1
127.475,22.125,1
127.575,22.125,1
127.675,22.125,1
127.775,22.125,1
127.875,22.125,1
127.975,22.125,1
128.075,22.125,1
128.175,22.125,1
128.275,22.125,1
128.375,22.125,1
128.475,22.125,1
128.575,22.125,1
128.675,22.125,1
128.775,22.125,1
128.875,22.125,1
128.975,22.125,1
129.075,22.125,1
129.175,22.125,1
129.275,22.125,1
129.375,22.125,1
129.475,22.125,1
129.575,22.125,1
129.675,22.125,1
129.775,22.125,1
117.275,22.225,1
117.375,22.225,1
117.475,22.225,1
117.575,22.225,1
117.675,22.225,1
117.775,22.225,1
117.875,22.225,1
117.975,22.225,1
118.075,22.225,1
118.175,22.225,1
118.275,22.225,1
118.375,22.225,1
118.475,22.225,1
118.575,22.225,1
118.675,22.225,1
118.775,22.225,1
118.875,22.225,1
118.975,22.225,1
119.075,22.225,1
119.175,22.225,1
119.275,22.225,1
119.375,22.225,1
119.475,22.225,1
119.575,22.225,1
119.675,22.225,1
119.775,22.225,1
119.875,22.225,1
119.975,22.225,1
120.075,22.225,1
120.175,22.225,1
120.275,22.225,1
120.375,22.225,1
120.475,22.225,1
120.575,22.225,1
120.675,22.225,0
120.775,22.225,0
120.875,22.225,1
120.975,22.225,1
121.075,22.225,1
121.175,22.225,1
121.275,22.225,1
121.375,22.225,1
121.475,22.225,1
121.575,22.225,1
121.675,22.225,1
121.775,22.225,1
121.875,22.225,1
121.975,22.225,1
122.075,22.225,1
122.175,22.225,1
122.275,22.225,1
122.375,22.225,1
122.475,22.225,1
122.575,22.225,1
122.675,22.225,1
122.775,22.225,1
122.875,22.225,1
122.975,22.225,1
123.075,22.225,1
123.175,22.225,1
123.275,22.225,1
123.375,22.225,1
123.475,22.225,1
123.575,22.225,1
123.675,22.225,1
123.775,22.225,1
123.875,22.225,1
123.975,22.225,1
124.075,22.225,1
124.175,22.225,1
124.275,22.225,1
124.375,22.225,1
124.475,22.225,1
124.575,22.225,1
124.675,22.225,1
124.775,22.225,1
124.875,22.225,1
124.975,22.225,1
125.075,22.225,1
125.175,22.225,1
125.275,22.225,1
125.375,22.225,1
125.475,22.225,1
125.575,22.225,1
125.675,22.225,1
125.775,22.225,1
125.875,22.225,1
125.975,22.225,1
126.075,22.225,1
126.175,22.225,1
126.275,22.225,1
126.375,22.225,1
126.475,22.225,1
126.575,22.225,1
126.675,22.225,1
126.775,22.225,1
126.875,22.225,1
126.975,22.225,1
127.075,22.225,1
127.175,22.225,1
127.275,22.225,1
127.375,22.225,1
127.475,22.225,1
127.575,22.225,1
127.675,22.225,1
127.775,22.225,1
127.875,22.225,1
127.975,22.225,1
128.075,22.225,1
128.175,22.225,1
128.275,22.225,1
128.375,22.225,1
128.475,22.225,1
128.575,22.225,1
128.675,22.225,1
128.775,22.225,1
128.875,22.225,1
128.975,22.225,1
129.075,22.225,1
129.175,22.225,1
129.275,22.225,1
129.375,22.225,1
129.475,22.225,1
129.575,22.225,1
129.675,22.225,1
129.775,22.225,1
117.275,22.325,1
117.375,22.325,1
117.475,22.325,1
117.575,22.325,1
117.675,22.325,1
117.775,22.325,1
117.875,22.325,1
117.975,22.325,1
118.075,22.325,1
118.175,22.325,1
118.275,22.325,1
118.375,22.325,1
